-2.999999999999999889e-02,-5.999999999999999778e-02,1.461294813363656431e+01
-2.999999999999999889e-02,-5.692307692307692346e-02,1.357911270968179451e+01
-2.999999999999999889e-02,-5.384615384615384220e-02,1.261691525635978905e+01
-2.999999999999999889e-02,-5.076923076923076789e-02,1.172517624948159209e+01
-2.999999999999999889e-02,-4.769230769230768663e-02,1.090252390121531789e+01
-2.999999999999999889e-02,-4.461538461538461231e-02,1.014740837553745223e+01
-2.999999999999999889e-02,-4.153846153846153799e-02,9.458121596274395415e+00
-2.999999999999999889e-02,-3.846153846153846367e-02,8.832826128604210680e+00
-2.999999999999999889e-02,-3.538461538461538242e-02,8.269617452202510322e+00
-2.999999999999999889e-02,-3.230769230769230116e-02,7.766508075300407654e+00
-2.999999999999999889e-02,-2.923076923076923031e-02,7.321452039758696628e+00
-2.999999999999999889e-02,-2.615384615384615252e-02,6.932415250031226606e+00
-2.999999999999999889e-02,-2.307692307692307820e-02,6.597433939533402736e+00
-2.999999999999999889e-02,-1.999999999999999695e-02,6.314666498112273985e+00
-2.999999999999999889e-02,-1.692307692307692263e-02,6.082441051359637640e+00
-2.999999999999999889e-02,-1.384615384615384831e-02,5.899299149373291584e+00
-2.999999999999999889e-02,-1.076923076923076705e-02,5.764034881721272541e+00
-2.999999999999999889e-02,-7.692307692307685796e-03,5.675728256334878097e+00
-2.999999999999999889e-02,-4.615384615384611477e-03,5.633771547898504650e+00
-2.999999999999999889e-02,-1.538461538461544098e-03,5.637887450036942028e+00
-2.999999999999999889e-02,1.538461538461537159e-03,5.688138159465779609e+00
-2.999999999999999889e-02,4.615384615384618416e-03,5.784924918507385883e+00
-2.999999999999999889e-02,7.692307692307692735e-03,5.928978016700966691e+00
-2.999999999999999889e-02,1.076923076923076705e-02,6.121337689894062351e+00
-2.999999999999999889e-02,1.384615384615384137e-02,6.363326793867599918e+00
-2.999999999999999889e-02,1.692307692307692957e-02,6.656516430845840659e+00
-2.999999999999999889e-02,2.000000000000000389e-02,7.002685850266971102e+00
-2.999999999999999889e-02,2.307692307692307820e-02,7.403777846631783177e+00
-2.999999999999999889e-02,2.615384615384615252e-02,7.861850424589647446e+00
-2.999999999999999889e-02,2.923076923076922684e-02,8.379024495151497831e+00
-2.999999999999999889e-02,3.230769230769230116e-02,8.957425397507904563e+00
-2.999999999999999889e-02,3.538461538461537548e-02,9.599112773636079510e+00
-2.999999999999999889e-02,3.846153846153846367e-02,1.030604884125932585e+01
-2.999999999999999889e-02,4.153846153846153799e-02,1.108011906282808923e+01
-2.999999999999999889e-02,4.461538461538462619e-02,1.192307047878057347e+01
-2.999999999999999889e-02,4.769230769230770051e-02,1.283648174034078693e+01
-2.999999999999999889e-02,5.076923076923077482e-02,1.382174347107593348e+01
-2.999999999999999889e-02,5.384615384615383527e-02,1.488004432512843778e+01
-2.999999999999999889e-02,5.692307692307690958e-02,1.601236236442764493e+01
-2.999999999999999889e-02,5.999999999999999778e-02,1.721946122074950836e+01
-2.846153846153846173e-02,-5.999999999999999778e-02,1.348944698497507488e+01
-2.846153846153846173e-02,-5.692307692307692346e-02,1.246884354038411402e+01
-2.846153846153846173e-02,-5.384615384615384220e-02,1.152070027093486715e+01
-2.846153846153846173e-02,-5.076923076923076789e-02,1.064370883595256601e+01
-2.846153846153846173e-02,-4.769230769230768663e-02,9.836345437867748842e+00
