-5.000000074505805969e-02,-1.000000014901161194e-01,1.951178662256978669e+01
-5.000000074505805969e-02,-9.487179628549477495e-02,1.822398140070936279e+01
-5.000000074505805969e-02,-8.974359108087344439e-02,1.702114960087709505e+01
-5.000000074505805969e-02,-8.461538587625209995e-02,1.590250060656381947e+01
-5.000000074505805969e-02,-7.948718067163076939e-02,1.486708173899739904e+01
-5.000000074505805969e-02,-7.435897546700942495e-02,1.391341880182932300e+01
-5.000000074505805969e-02,-6.923077026238808052e-02,1.303977789804946497e+01
-5.000000074505805969e-02,-6.410256505776673608e-02,1.224427422537087295e+01
-5.000000074505805969e-02,-5.897435985314540552e-02,1.152493276150522661e+01
-5.000000074505805969e-02,-5.384615464852406108e-02,1.087973514790263607e+01
-5.000000074505805969e-02,-4.871794944390272358e-02,1.030666258973883487e+01
-5.000000074505805969e-02,-4.358974423928138608e-02,9.803738024936023976e+00
-5.000000074505805969e-02,-3.846153903466004859e-02,9.369068424789361416e+00
-5.000000074505805969e-02,-3.333333383003871109e-02,9.000886990640424301e+00
-5.000000074505805969e-02,-2.820512862541736665e-02,8.697594447993253652e+00
-5.000000074505805969e-02,-2.307692342079602221e-02,8.457798257836032008e+00
-5.000000074505805969e-02,-1.794871821617469165e-02,8.280348401650542201e+00
-5.000000074505805969e-02,-1.282051301155334722e-02,8.164368246554090547e+00
-5.000000074505805969e-02,-7.692307806932002778e-03,8.109279026956642156e+00
-5.000000074505805969e-02,-2.564102602310672219e-03,8.114816623217222968e+00
-5.000000074505805969e-02,2.564102602310672219e-03,8.181039641195525292e+00
-5.000000074505805969e-02,7.692307806932002778e-03,8.308328315760149962e+00
-5.000000074505805969e-02,1.282051301155334722e-02,8.497374315552349344e+00
-5.000000074505805969e-02,1.794871821617469165e-02,8.749162172934518367e+00
-5.000000074505805969e-02,2.307692342079602221e-02,9.064943506470058310e+00
-5.000000074505805969e-02,2.820512862541738053e-02,9.446205510636389135e+00
-5.000000074505805969e-02,3.333333383003869721e-02,9.894635273516826146e+00
-5.000000074505805969e-02,3.846153903466004165e-02,1.041208140644096147e+01
-5.000000074505805969e-02,4.358974423928138608e-02,1.100051429641172263e+01
-5.000000074505805969e-02,4.871794944390273052e-02,1.166198607099158835e+01
-5.000000074505805969e-02,5.384615464852407496e-02,1.239859110020734079e+01
-5.000000074505805969e-02,5.897435985314539164e-02,1.321242751990382658e+01
-5.000000074505805969e-02,6.410256505776673608e-02,1.410555975035168785e+01
-5.000000074505805969e-02,6.923077026238808052e-02,1.507998110199099528e+01
-5.000000074505805969e-02,7.435897546700942495e-02,1.613757375187196885e+01
-5.000000074505805969e-02,7.948718067163076939e-02,1.728005877974908344e+01
-5.000000074505805969e-02,8.461538587625211383e-02,1.850891345240711416e+01
-5.000000074505805969e-02,8.974359108087343051e-02,1.982515941834191153e+01
-5.000000074505805969e-02,9.487179628549477495e-02,2.122938363325670252e+01
-5.000000074505805969e-02,1.000000014901161194e-01,2.272242247207077526e+01
-4.743589814274738747e-02,-1.000000014901161194e-01,1.811160001274942033e+01
