-1.600000075995922089e-02,-5.000000074505805969e-02,2.193006971363899993e+01
-1.600000075995922089e-02,-4.743589814274738747e-02,2.047018705567148800e+01
-1.600000075995922089e-02,-4.487179554043672219e-02,1.910792197966867434e+01
-1.600000075995922089e-02,-4.230769293812604998e-02,1.784146611899569734e+01
-1.600000075995922089e-02,-3.974359033581538470e-02,1.666870640696953387e+01
-1.600000075995922089e-02,-3.717948773350471248e-02,1.558719836212986820e+01
-1.600000075995922089e-02,-3.461538513119404026e-02,1.459405244518080735e+01
-1.600000075995922089e-02,-3.205128252888336804e-02,1.355971526980403041e+01
-1.600000075995922089e-02,-2.948717992657270276e-02,1.271624395138275077e+01
-1.600000075995922089e-02,-2.692307732426203054e-02,1.196130979124706073e+01
-1.600000075995922089e-02,-2.435897472195136179e-02,1.129113935219373843e+01
-1.600000075995922089e-02,-2.179487211964069304e-02,1.070191906996228681e+01
-1.600000075995922089e-02,-1.923076951733002429e-02,1.018986604786692851e+01
-1.600000075995922089e-02,-1.666666691501935554e-02,9.751307047978627907e+00
-1.600000075995922089e-02,-1.410256431270868333e-02,9.382763448009086460e+00
-1.600000075995922089e-02,-1.153846171039801111e-02,9.081039105091463171e+00
-1.600000075995922089e-02,-8.974359108087345827e-03,8.843307359495099718e+00
-1.600000075995922089e-02,-6.410256505776673608e-03,8.667192949190962281e+00
-1.600000075995922089e-02,-3.846153903466001389e-03,8.550844405061525322e+00
-1.600000075995922089e-02,-1.282051301155336109e-03,8.492992725284864264e+00
-1.600000075995922089e-02,1.282051301155336109e-03,8.492992724815906058e+00
-1.600000075995922089e-02,3.846153903466001389e-03,8.550844404215240502e+00
-1.600000075995922089e-02,6.410256505776673608e-03,8.667192948607407743e+00
-1.600000075995922089e-02,8.974359108087345827e-03,8.843307358822301012e+00
-1.600000075995922089e-02,1.153846171039801111e-02,9.081039104304181819e+00
-1.600000075995922089e-02,1.410256431270869026e-02,9.382763447925469791e+00
-1.600000075995922089e-02,1.666666691501934860e-02,9.751307047232501191e+00
-1.600000075995922089e-02,1.923076951733002082e-02,1.018986604699387044e+01
-1.600000075995922089e-02,2.179487211964069304e-02,1.070191906918461200e+01
-1.600000075995922089e-02,2.435897472195136526e-02,1.129113935132983215e+01
-1.600000075995922089e-02,2.692307732426203748e-02,1.196130979068198030e+01
-1.600000075995922089e-02,2.948717992657269582e-02,1.271624395116566575e+01
-1.600000075995922089e-02,3.205128252888336804e-02,1.355971526993937459e+01
-1.600000075995922089e-02,3.461538513119404026e-02,1.449539585182196788e+01
-1.600000075995922089e-02,3.717948773350471248e-02,1.552680545064987427e+01
-1.600000075995922089e-02,3.974359033581538470e-02,1.665727055428129688e+01
-1.600000075995922089e-02,4.230769293812605691e-02,1.788989295710973693e+01
-1.600000075995922089e-02,4.487179554043671525e-02,1.922752682466108354e+01
-1.600000075995922089e-02,4.743589814274738747e-02,2.067276306111261874e+01
-1.600000075995922089e-02,5.000000074505805969e-02,2.222791980485112617e+01
-1.517948790047413295e-02,-5.000000074505805969e-02,2.076005703922822931e+01
-1.517948790047413295e-02,-4.743589814274738747e-02,1.922342615408030042e+01
-1.517948790047413295e-02,-4.487179554043672219e-02,1.779733095496180795e+01
-1.517948790047413295e-02,-4.230769293812604998e-02,1.647935213033389346e+01
-1.517948790047413295e-02,-3.974359033581538470e-02,1.526678146053950513e+01
-1.517948790047413295e-02,-3.717948773350471248e-02,1.415662977936807465e+01
-1.517948790047413295e-02,-3.461538513119404026e-02,1.314564140841724793e+01
-1.517948790047413295e-02,-3.205128252888336804e-02,1.223031651359627858e+01
-1.517948790047413295e-02,-2.948717992657270276e-02,1.140694278883142943e+01
-1.517948790047413295e-02,-2.692307732426203054e-02,1.067163761176516346e+01
-1.517948790047413295e-02,-2.435897472195136179e-02,1.002040144976183456e+01
-1.517948790047413295e-02,-2.179487211964069304e-02,9.449182665383318636e+00
-1.517948790047413295e-02,-1.923076951733002429e-02,8.953953155009003240e+00
-1.517948790047413295e-02,-1.666666691501935554e-02,8.530793360684754134e+00
-1.517948790047413295e-02,-1.410256431270868333e-02,8.175984245177460252e+00
-1.517948790047413295e-02,-1.153846171039801111e-02,7.886102885461582446e+00
-1.517948790047413295e-02,-8.974359108087345827e-03,7.658117524758608852e+00
-1.517948790047413295e-02,-6.410256505776673608e-03,7.489477359698412329e+00
-1.517948790047413295e-02,-3.846153903466001389e-03,7.378192115156650743e+00
-1.517948790047413295e-02,-1.282051301155336109e-03,7.322896670702903066e+00
-1.517948790047413295e-02,1.282051301155336109e-03,7.322896669776355338e+00
-1.517948790047413295e-02,3.846153903466001389e-03,7.378192114391254108e+00
-1.517948790047413295e-02,6.410256505776673608e-03,7.489477358889303105e+00
-1.517948790047413295e-02,8.974359108087345827e-03,7.658117524445742674e+00
-1.517948790047413295e-02,1.153846171039801111e-02,7.886102885208970292e+00
-1.517948790047413295e-02,1.410256431270869026e-02,8.175984244873973239e+00
-1.517948790047413295e-02,1.666666691501934860e-02,8.530793360219604438e+00
-1.517948790047413295e-02,1.923076951733002082e-02,8.953953154567670936e+00
-1.517948790047413295e-02,2.179487211964069304e-02,9.449182664826707878e+00
-1.517948790047413295e-02,2.435897472195136526e-02,1.002040144921755882e+01
-1.517948790047413295e-02,2.692307732426203748e-02,1.067163761110111864e+01
-1.517948790047413295e-02,2.948717992657269582e-02,1.140694278808797435e+01
-1.517948790047413295e-02,3.205128252888336804e-02,1.223031651338448000e+01
-1.517948790047413295e-02,3.461538513119404026e-02,1.314564140760597866e+01
-1.517948790047413295e-02,3.717948773350471248e-02,1.415662977892020535e+01
-1.517948790047413295e-02,3.974359033581538470e-02,1.526678146007594705e+01
-1.517948790047413295e-02,4.230769293812605691e-02,1.647935212963108143e+01
-1.517948790047413295e-02,4.487179554043671525e-02,1.779733095432527534e+01
-1.517948790047413295e-02,4.743589814274738747e-02,1.922342615342080308e+01
